county,election_district,office,district,party,candidate,votes
Kent,02-32,U.S. House,,DEMOCRATIC,Miller M C,215
Kent,02-32,U.S. House,,REPUBLICAN,Castle M N,632
Kent,02-32,U.S. House,,LIBERTARIN,Thomas B C,6
Kent,03-32,U.S. House,,DEMOCRATIC,Miller M C,206
Kent,03-32,U.S. House,,REPUBLICAN,Castle M N,745
Kent,03-32,U.S. House,,LIBERTARIN,Thomas B C,3
Kent,04-32,U.S. House,,DEMOCRATIC,Miller M C,95
Kent,04-32,U.S. House,,REPUBLICAN,Castle M N,218
Kent,04-32,U.S. House,,LIBERTARIN,Thomas B C,0
Kent,05-32,U.S. House,,DEMOCRATIC,Miller M C,67
Kent,05-32,U.S. House,,REPUBLICAN,Castle M N,215
Kent,05-32,U.S. House,,LIBERTARIN,Thomas B C,4
Kent,06-32,U.S. House,,DEMOCRATIC,Miller M C,48
Kent,06-32,U.S. House,,REPUBLICAN,Castle M N,27
Kent,06-32,U.S. House,,LIBERTARIN,Thomas B C,0
Kent,07-32,U.S. House,,DEMOCRATIC,Miller M C,15
Kent,07-32,U.S. House,,REPUBLICAN,Castle M N,43
Kent,07-32,U.S. House,,LIBERTARIN,Thomas B C,0
Kent,08-32,U.S. House,,DEMOCRATIC,Miller M C,3
Kent,08-32,U.S. House,,REPUBLICAN,Castle M N,13
Kent,08-32,U.S. House,,LIBERTARIN,Thomas B C,0
Kent,09-32,U.S. House,,DEMOCRATIC,Miller M C,76
Kent,09-32,U.S. House,,REPUBLICAN,Castle M N,326
Kent,09-32,U.S. House,,LIBERTARIN,Thomas B C,7
Kent,01-33,U.S. House,,DEMOCRATIC,Miller M C,34
Kent,01-33,U.S. House,,REPUBLICAN,Castle M N,89
Kent,01-33,U.S. House,,LIBERTARIN,Thomas B C,0
Kent,02-33,U.S. House,,DEMOCRATIC,Miller M C,128
Kent,02-33,U.S. House,,REPUBLICAN,Castle M N,538
Kent,02-33,U.S. House,,LIBERTARIN,Thomas B C,10
Kent,03-33,U.S. House,,DEMOCRATIC,Miller M C,140
Kent,03-33,U.S. House,,REPUBLICAN,Castle M N,492
Kent,03-33,U.S. House,,LIBERTARIN,Thomas B C,5
Kent,04-33,U.S. House,,DEMOCRATIC,Miller M C,219
Kent,04-33,U.S. House,,REPUBLICAN,Castle M N,765
Kent,04-33,U.S. House,,LIBERTARIN,Thomas B C,6
Kent,05-33,U.S. House,,DEMOCRATIC,Miller M C,174
Kent,05-33,U.S. House,,REPUBLICAN,Castle M N,536
Kent,05-33,U.S. House,,LIBERTARIN,Thomas B C,12
Kent,06-33,U.S. House,,DEMOCRATIC,Miller M C,157
Kent,06-33,U.S. House,,REPUBLICAN,Castle M N,638
Kent,06-33,U.S. House,,LIBERTARIN,Thomas B C,5
Kent,07-33,U.S. House,,DEMOCRATIC,Miller M C,134
Kent,07-33,U.S. House,,REPUBLICAN,Castle M N,304
Kent,07-33,U.S. House,,LIBERTARIN,Thomas B C,4
Kent,08-33,U.S. House,,DEMOCRATIC,Miller M C,46
Kent,08-33,U.S. House,,REPUBLICAN,Castle M N,269
Kent,08-33,U.S. House,,LIBERTARIN,Thomas B C,2
Sussex,09-33,U.S. House,,DEMOCRATIC,Miller M C,83
Sussex,09-33,U.S. House,,REPUBLICAN,Castle M N,554
Sussex,09-33,U.S. House,,LIBERTARIN,Thomas B C,4
Sussex,10-33,U.S. House,,DEMOCRATIC,Miller M C,49
Sussex,10-33,U.S. House,,REPUBLICAN,Castle M N,236
Sussex,10-33,U.S. House,,LIBERTARIN,Thomas B C,5
Kent,01-34,U.S. House,,DEMOCRATIC,Miller M C,11
Kent,01-34,U.S. House,,REPUBLICAN,Castle M N,54
Kent,01-34,U.S. House,,LIBERTARIN,Thomas B C,0
Kent,02-34,U.S. House,,DEMOCRATIC,Miller M C,17
Kent,02-34,U.S. House,,REPUBLICAN,Castle M N,94
Kent,02-34,U.S. House,,LIBERTARIN,Thomas B C,0
Kent,03-34,U.S. House,,DEMOCRATIC,Miller M C,205
Kent,03-34,U.S. House,,REPUBLICAN,Castle M N,554
Kent,03-34,U.S. House,,LIBERTARIN,Thomas B C,6
Kent,04-34,U.S. House,,DEMOCRATIC,Miller M C,341
Kent,04-34,U.S. House,,REPUBLICAN,Castle M N,1028
Kent,04-34,U.S. House,,LIBERTARIN,Thomas B C,12
Kent,05-34,U.S. House,,DEMOCRATIC,Miller M C,98
Kent,05-34,U.S. House,,REPUBLICAN,Castle M N,631
Kent,05-34,U.S. House,,LIBERTARIN,Thomas B C,6
Kent,06-34,U.S. House,,DEMOCRATIC,Miller M C,242
Kent,06-34,U.S. House,,REPUBLICAN,Castle M N,805
Kent,06-34,U.S. House,,LIBERTARIN,Thomas B C,13
Kent,07-34,U.S. House,,DEMOCRATIC,Miller M C,120
Kent,07-34,U.S. House,,REPUBLICAN,Castle M N,583
Kent,07-34,U.S. House,,LIBERTARIN,Thomas B C,10
Kent,08-34,U.S. House,,DEMOCRATIC,Miller M C,36
Kent,08-34,U.S. House,,REPUBLICAN,Castle M N,138
Kent,08-34,U.S. House,,LIBERTARIN,Thomas B C,0
Kent,09-34,U.S. House,,DEMOCRATIC,Miller M C,12
Kent,09-34,U.S. House,,REPUBLICAN,Castle M N,87
Kent,09-34,U.S. House,,LIBERTARIN,Thomas B C,1
Kent,10-34,U.S. House,,DEMOCRATIC,Miller M C,107
Kent,10-34,U.S. House,,REPUBLICAN,Castle M N,316
Kent,10-34,U.S. House,,LIBERTARIN,Thomas B C,7
Sussex,01-35,U.S. House,,DEMOCRATIC,Miller M C,210
Sussex,01-35,U.S. House,,REPUBLICAN,Castle M N,836
Sussex,01-35,U.S. House,,LIBERTARIN,Thomas B C,32
Sussex,02-35,U.S. House,,DEMOCRATIC,Miller M C,341
Sussex,02-35,U.S. House,,REPUBLICAN,Castle M N,1013
Sussex,02-35,U.S. House,,LIBERTARIN,Thomas B C,14
Sussex,03-35,U.S. House,,DEMOCRATIC,Miller M C,50
Sussex,03-35,U.S. House,,REPUBLICAN,Castle M N,213
Sussex,03-35,U.S. House,,LIBERTARIN,Thomas B C,6
Sussex,04-35,U.S. House,,DEMOCRATIC,Miller M C,247
Sussex,04-35,U.S. House,,REPUBLICAN,Castle M N,567
Sussex,04-35,U.S. House,,LIBERTARIN,Thomas B C,15
Sussex,05-35,U.S. House,,DEMOCRATIC,Miller M C,53
Sussex,05-35,U.S. House,,REPUBLICAN,Castle M N,201
Sussex,05-35,U.S. House,,LIBERTARIN,Thomas B C,4
Sussex,06-35,U.S. House,,DEMOCRATIC,Miller M C,93
Sussex,06-35,U.S. House,,REPUBLICAN,Castle M N,314
Sussex,06-35,U.S. House,,LIBERTARIN,Thomas B C,7
Sussex,07-35,U.S. House,,DEMOCRATIC,Miller M C,82
Sussex,07-35,U.S. House,,REPUBLICAN,Castle M N,202
Sussex,07-35,U.S. House,,LIBERTARIN,Thomas B C,0
Sussex,01-36,U.S. House,,DEMOCRATIC,Miller M C,162
Sussex,01-36,U.S. House,,REPUBLICAN,Castle M N,791
Sussex,01-36,U.S. House,,LIBERTARIN,Thomas B C,15
Sussex,02-36,U.S. House,,DEMOCRATIC,Miller M C,113
Sussex,02-36,U.S. House,,REPUBLICAN,Castle M N,751
Sussex,02-36,U.S. House,,LIBERTARIN,Thomas B C,6
Sussex,03-36,U.S. House,,DEMOCRATIC,Miller M C,178
Sussex,03-36,U.S. House,,REPUBLICAN,Castle M N,570
Sussex,03-36,U.S. House,,LIBERTARIN,Thomas B C,11
Sussex,04-36,U.S. House,,DEMOCRATIC,Miller M C,182
Sussex,04-36,U.S. House,,REPUBLICAN,Castle M N,645
Sussex,04-36,U.S. House,,LIBERTARIN,Thomas B C,12
Sussex,05-36,U.S. House,,DEMOCRATIC,Miller M C,42
Sussex,05-36,U.S. House,,REPUBLICAN,Castle M N,221
Sussex,05-36,U.S. House,,LIBERTARIN,Thomas B C,1
Sussex,06-36,U.S. House,,DEMOCRATIC,Miller M C,198
Sussex,06-36,U.S. House,,REPUBLICAN,Castle M N,607
Sussex,06-36,U.S. House,,LIBERTARIN,Thomas B C,6
Sussex,07-36,U.S. House,,DEMOCRATIC,Miller M C,195
Sussex,07-36,U.S. House,,REPUBLICAN,Castle M N,937
Sussex,07-36,U.S. House,,LIBERTARIN,Thomas B C,14
Sussex,08-36,U.S. House,,DEMOCRATIC,Miller M C,152
Sussex,08-36,U.S. House,,REPUBLICAN,Castle M N,399
Sussex,08-36,U.S. House,,LIBERTARIN,Thomas B C,4
Sussex,01-37,U.S. House,,DEMOCRATIC,Miller M C,267
Sussex,01-37,U.S. House,,REPUBLICAN,Castle M N,1157
Sussex,01-37,U.S. House,,LIBERTARIN,Thomas B C,14
Sussex,02-37,U.S. House,,DEMOCRATIC,Miller M C,246
Sussex,02-37,U.S. House,,REPUBLICAN,Castle M N,1058
Sussex,02-37,U.S. House,,LIBERTARIN,Thomas B C,14
Sussex,03-37,U.S. House,,DEMOCRATIC,Miller M C,171
Sussex,03-37,U.S. House,,REPUBLICAN,Castle M N,612
Sussex,03-37,U.S. House,,LIBERTARIN,Thomas B C,16
Sussex,04-37,U.S. House,,DEMOCRATIC,Miller M C,45
Sussex,04-37,U.S. House,,REPUBLICAN,Castle M N,199
Sussex,04-37,U.S. House,,LIBERTARIN,Thomas B C,7
Sussex,05-37,U.S. House,,DEMOCRATIC,Miller M C,88
Sussex,05-37,U.S. House,,REPUBLICAN,Castle M N,686
Sussex,05-37,U.S. House,,LIBERTARIN,Thomas B C,8
Sussex,06-37,U.S. House,,DEMOCRATIC,Miller M C,218
Sussex,06-37,U.S. House,,REPUBLICAN,Castle M N,963
Sussex,06-37,U.S. House,,LIBERTARIN,Thomas B C,16
Sussex,07-37,U.S. House,,DEMOCRATIC,Miller M C,93
Sussex,07-37,U.S. House,,REPUBLICAN,Castle M N,411
Sussex,07-37,U.S. House,,LIBERTARIN,Thomas B C,4
Sussex,08-37,U.S. House,,DEMOCRATIC,Miller M C,58
Sussex,08-37,U.S. House,,REPUBLICAN,Castle M N,128
Sussex,08-37,U.S. House,,LIBERTARIN,Thomas B C,1
Sussex,01-38,U.S. House,,DEMOCRATIC,Miller M C,235
Sussex,01-38,U.S. House,,REPUBLICAN,Castle M N,1075
Sussex,01-38,U.S. House,,LIBERTARIN,Thomas B C,15
Sussex,02-38,U.S. House,,DEMOCRATIC,Miller M C,304
Sussex,02-38,U.S. House,,REPUBLICAN,Castle M N,879
Sussex,02-38,U.S. House,,LIBERTARIN,Thomas B C,18
Sussex,03-38,U.S. House,,DEMOCRATIC,Miller M C,338
Sussex,03-38,U.S. House,,REPUBLICAN,Castle M N,1089
Sussex,03-38,U.S. House,,LIBERTARIN,Thomas B C,15
Sussex,04-38,U.S. House,,DEMOCRATIC,Miller M C,238
Sussex,04-38,U.S. House,,REPUBLICAN,Castle M N,914
Sussex,04-38,U.S. House,,LIBERTARIN,Thomas B C,8
Sussex,05-38,U.S. House,,DEMOCRATIC,Miller M C,171
Sussex,05-38,U.S. House,,REPUBLICAN,Castle M N,680
Sussex,05-38,U.S. House,,LIBERTARIN,Thomas B C,5
Sussex,06-38,U.S. House,,DEMOCRATIC,Miller M C,326
Sussex,06-38,U.S. House,,REPUBLICAN,Castle M N,676
Sussex,06-38,U.S. House,,LIBERTARIN,Thomas B C,3
Sussex,07-38,U.S. House,,DEMOCRATIC,Miller M C,305
Sussex,07-38,U.S. House,,REPUBLICAN,Castle M N,889
Sussex,07-38,U.S. House,,LIBERTARIN,Thomas B C,10
Sussex,08-38,U.S. House,,DEMOCRATIC,Miller M C,137
Sussex,08-38,U.S. House,,REPUBLICAN,Castle M N,377
Sussex,08-38,U.S. House,,LIBERTARIN,Thomas B C,4
Sussex,01-39,U.S. House,,DEMOCRATIC,Miller M C,62
Sussex,01-39,U.S. House,,REPUBLICAN,Castle M N,293
Sussex,01-39,U.S. House,,LIBERTARIN,Thomas B C,1
Sussex,02-39,U.S. House,,DEMOCRATIC,Miller M C,163
Sussex,02-39,U.S. House,,REPUBLICAN,Castle M N,782
Sussex,02-39,U.S. House,,LIBERTARIN,Thomas B C,11
Sussex,03-39,U.S. House,,DEMOCRATIC,Miller M C,114
Sussex,03-39,U.S. House,,REPUBLICAN,Castle M N,585
Sussex,03-39,U.S. House,,LIBERTARIN,Thomas B C,7
Sussex,04-39,U.S. House,,DEMOCRATIC,Miller M C,194
Sussex,04-39,U.S. House,,REPUBLICAN,Castle M N,598
Sussex,04-39,U.S. House,,LIBERTARIN,Thomas B C,4
Sussex,05-39,U.S. House,,DEMOCRATIC,Miller M C,129
Sussex,05-39,U.S. House,,REPUBLICAN,Castle M N,621
Sussex,05-39,U.S. House,,LIBERTARIN,Thomas B C,4
Sussex,06-39,U.S. House,,DEMOCRATIC,Miller M C,141
Sussex,06-39,U.S. House,,REPUBLICAN,Castle M N,563
Sussex,06-39,U.S. House,,LIBERTARIN,Thomas B C,2
Sussex,07-39,U.S. House,,DEMOCRATIC,Miller M C,125
Sussex,07-39,U.S. House,,REPUBLICAN,Castle M N,313
Sussex,07-39,U.S. House,,LIBERTARIN,Thomas B C,2
Sussex,01-40,U.S. House,,DEMOCRATIC,Miller M C,180
Sussex,01-40,U.S. House,,REPUBLICAN,Castle M N,658
Sussex,01-40,U.S. House,,LIBERTARIN,Thomas B C,4
Sussex,02-40,U.S. House,,DEMOCRATIC,Miller M C,190
Sussex,02-40,U.S. House,,REPUBLICAN,Castle M N,842
Sussex,02-40,U.S. House,,LIBERTARIN,Thomas B C,9
Sussex,03-40,U.S. House,,DEMOCRATIC,Miller M C,205
Sussex,03-40,U.S. House,,REPUBLICAN,Castle M N,350
Sussex,03-40,U.S. House,,LIBERTARIN,Thomas B C,9
Sussex,04-40,U.S. House,,DEMOCRATIC,Miller M C,149
Sussex,04-40,U.S. House,,REPUBLICAN,Castle M N,549
Sussex,04-40,U.S. House,,LIBERTARIN,Thomas B C,2
Sussex,05-40,U.S. House,,DEMOCRATIC,Miller M C,91
Sussex,05-40,U.S. House,,REPUBLICAN,Castle M N,399
Sussex,05-40,U.S. House,,LIBERTARIN,Thomas B C,0
Sussex,06-40,U.S. House,,DEMOCRATIC,Miller M C,118
Sussex,06-40,U.S. House,,REPUBLICAN,Castle M N,471
Sussex,06-40,U.S. House,,LIBERTARIN,Thomas B C,11
Sussex,07-40,U.S. House,,DEMOCRATIC,Miller M C,168
Sussex,07-40,U.S. House,,REPUBLICAN,Castle M N,577
Sussex,07-40,U.S. House,,LIBERTARIN,Thomas B C,5
Sussex,01-41,U.S. House,,DEMOCRATIC,Miller M C,137
Sussex,01-41,U.S. House,,REPUBLICAN,Castle M N,637
Sussex,01-41,U.S. House,,LIBERTARIN,Thomas B C,5
Sussex,02-41,U.S. House,,DEMOCRATIC,Miller M C,142
Sussex,02-41,U.S. House,,REPUBLICAN,Castle M N,533
Sussex,02-41,U.S. House,,LIBERTARIN,Thomas B C,4
Sussex,03-41,U.S. House,,DEMOCRATIC,Miller M C,198
Sussex,03-41,U.S. House,,REPUBLICAN,Castle M N,367
Sussex,03-41,U.S. House,,LIBERTARIN,Thomas B C,3
Sussex,04-41,U.S. House,,DEMOCRATIC,Miller M C,156
Sussex,04-41,U.S. House,,REPUBLICAN,Castle M N,546
Sussex,04-41,U.S. House,,LIBERTARIN,Thomas B C,4
Sussex,05-41,U.S. House,,DEMOCRATIC,Miller M C,212
Sussex,05-41,U.S. House,,REPUBLICAN,Castle M N,679
Sussex,05-41,U.S. House,,LIBERTARIN,Thomas B C,9
Sussex,06-41,U.S. House,,DEMOCRATIC,Miller M C,176
Sussex,06-41,U.S. House,,REPUBLICAN,Castle M N,354
Sussex,06-41,U.S. House,,LIBERTARIN,Thomas B C,6
Sussex,07-41,U.S. House,,DEMOCRATIC,Miller M C,300
Sussex,07-41,U.S. House,,REPUBLICAN,Castle M N,692
Sussex,07-41,U.S. House,,LIBERTARIN,Thomas B C,9
Sussex,08-41,U.S. House,,DEMOCRATIC,Miller M C,282
Sussex,08-41,U.S. House,,REPUBLICAN,Castle M N,759
Sussex,08-41,U.S. House,,LIBERTARIN,Thomas B C,6
Sussex,09-41,U.S. House,,DEMOCRATIC,Miller M C,66
Sussex,09-41,U.S. House,,REPUBLICAN,Castle M N,166
Sussex,09-41,U.S. House,,LIBERTARIN,Thomas B C,2
Sussex,16-41,U.S. House,,DEMOCRATIC,Miller M C,2
Sussex,16-41,U.S. House,,REPUBLICAN,Castle M N,0
Sussex,16-41,U.S. House,,LIBERTARIN,Thomas B C,0
Sussex,Total,U.S. House,,DEMOCRATIC,Miller M C,61011
Sussex,Total,U.S. House,,REPUBLICAN,Castle M N,164605
Sussex,Total,U.S. House,,LIBERTARIN,Thomas B C,2789
New Castle,01-01,Attorney General,,DEMOCRATIC,Schnee C,462
New Castle,01-01,Attorney General,,REPUBLICAN,Brady M J,131
New Castle,01-01,Attorney General,,GREEN,Houghton V,60
New Castle,02-01,Attorney General,,DEMOCRATIC,Schnee C,344
New Castle,02-01,Attorney General,,REPUBLICAN,Brady M J,81
New Castle,02-01,Attorney General,,GREEN,Houghton V,60
New Castle,03-01,Attorney General,,DEMOCRATIC,Schnee C,305
New Castle,03-01,Attorney General,,REPUBLICAN,Brady M J,60
New Castle,03-01,Attorney General,,GREEN,Houghton V,22
New Castle,04-01,Attorney General,,DEMOCRATIC,Schnee C,360
New Castle,04-01,Attorney General,,REPUBLICAN,Brady M J,79
New Castle,04-01,Attorney General,,GREEN,Houghton V,46
New Castle,05-01,Attorney General,,DEMOCRATIC,Schnee C,417
New Castle,05-01,Attorney General,,REPUBLICAN,Brady M J,171
New Castle,05-01,Attorney General,,GREEN,Houghton V,72
New Castle,06-01,Attorney General,,DEMOCRATIC,Schnee C,237
New Castle,06-01,Attorney General,,REPUBLICAN,Brady M J,60
New Castle,06-01,Attorney General,,GREEN,Houghton V,31
New Castle,07-01,Attorney General,,DEMOCRATIC,Schnee C,105
New Castle,07-01,Attorney General,,REPUBLICAN,Brady M J,33
New Castle,07-01,Attorney General,,GREEN,Houghton V,10
New Castle,08-01,Attorney General,,DEMOCRATIC,Schnee C,48
New Castle,08-01,Attorney General,,REPUBLICAN,Brady M J,32
New Castle,08-01,Attorney General,,GREEN,Houghton V,14
New Castle,09-01,Attorney General,,DEMOCRATIC,Schnee C,431
New Castle,09-01,Attorney General,,REPUBLICAN,Brady M J,116
New Castle,09-01,Attorney General,,GREEN,Houghton V,125
New Castle,10-01,Attorney General,,DEMOCRATIC,Schnee C,164
New Castle,10-01,Attorney General,,REPUBLICAN,Brady M J,66
New Castle,10-01,Attorney General,,GREEN,Houghton V,20
New Castle,11-01,Attorney General,,DEMOCRATIC,Schnee C,285
New Castle,11-01,Attorney General,,REPUBLICAN,Brady M J,92
New Castle,11-01,Attorney General,,GREEN,Houghton V,39
New Castle,01-02,Attorney General,,DEMOCRATIC,Schnee C,5
New Castle,01-02,Attorney General,,REPUBLICAN,Brady M J,0
New Castle,01-02,Attorney General,,GREEN,Houghton V,0
New Castle,02-02,Attorney General,,DEMOCRATIC,Schnee C,400
New Castle,02-02,Attorney General,,REPUBLICAN,Brady M J,57
New Castle,02-02,Attorney General,,GREEN,Houghton V,46
New Castle,03-02,Attorney General,,DEMOCRATIC,Schnee C,58
New Castle,03-02,Attorney General,,REPUBLICAN,Brady M J,17
New Castle,03-02,Attorney General,,GREEN,Houghton V,21
New Castle,04-02,Attorney General,,DEMOCRATIC,Schnee C,8
New Castle,04-02,Attorney General,,REPUBLICAN,Brady M J,3
New Castle,04-02,Attorney General,,GREEN,Houghton V,2
New Castle,05-02,Attorney General,,DEMOCRATIC,Schnee C,296
New Castle,05-02,Attorney General,,REPUBLICAN,Brady M J,121
New Castle,05-02,Attorney General,,GREEN,Houghton V,46
New Castle,06-02,Attorney General,,DEMOCRATIC,Schnee C,164
New Castle,06-02,Attorney General,,REPUBLICAN,Brady M J,55
New Castle,06-02,Attorney General,,GREEN,Houghton V,37
New Castle,07-02,Attorney General,,DEMOCRATIC,Schnee C,9
New Castle,07-02,Attorney General,,REPUBLICAN,Brady M J,6
New Castle,07-02,Attorney General,,GREEN,Houghton V,4
New Castle,08-02,Attorney General,,DEMOCRATIC,Schnee C,70
New Castle,08-02,Attorney General,,REPUBLICAN,Brady M J,13
New Castle,08-02,Attorney General,,GREEN,Houghton V,12
New Castle,09-02,Attorney General,,DEMOCRATIC,Schnee C,110
New Castle,09-02,Attorney General,,REPUBLICAN,Brady M J,28
New Castle,09-02,Attorney General,,GREEN,Houghton V,22
New Castle,10-02,Attorney General,,DEMOCRATIC,Schnee C,402
New Castle,10-02,Attorney General,,REPUBLICAN,Brady M J,198
New Castle,10-02,Attorney General,,GREEN,Houghton V,86
New Castle,11-02,Attorney General,,DEMOCRATIC,Schnee C,306
New Castle,11-02,Attorney General,,REPUBLICAN,Brady M J,66
New Castle,11-02,Attorney General,,GREEN,Houghton V,29
New Castle,12-02,Attorney General,,DEMOCRATIC,Schnee C,143
New Castle,12-02,Attorney General,,REPUBLICAN,Brady M J,29
New Castle,12-02,Attorney General,,GREEN,Houghton V,7
New Castle,13-02,Attorney General,,DEMOCRATIC,Schnee C,159
New Castle,13-02,Attorney General,,REPUBLICAN,Brady M J,26
New Castle,13-02,Attorney General,,GREEN,Houghton V,17
New Castle,14-02,Attorney General,,DEMOCRATIC,Schnee C,13
New Castle,14-02,Attorney General,,REPUBLICAN,Brady M J,2
New Castle,14-02,Attorney General,,GREEN,Houghton V,1
New Castle,01-03,Attorney General,,DEMOCRATIC,Schnee C,220
New Castle,01-03,Attorney General,,REPUBLICAN,Brady M J,38
New Castle,01-03,Attorney General,,GREEN,Houghton V,33
New Castle,02-03,Attorney General,,DEMOCRATIC,Schnee C,377
New Castle,02-03,Attorney General,,REPUBLICAN,Brady M J,179
New Castle,02-03,Attorney General,,GREEN,Houghton V,48
New Castle,03-03,Attorney General,,DEMOCRATIC,Schnee C,69
New Castle,03-03,Attorney General,,REPUBLICAN,Brady M J,28
New Castle,03-03,Attorney General,,GREEN,Houghton V,8
New Castle,04-03,Attorney General,,DEMOCRATIC,Schnee C,102
New Castle,04-03,Attorney General,,REPUBLICAN,Brady M J,20
New Castle,04-03,Attorney General,,GREEN,Houghton V,7
New Castle,05-03,Attorney General,,DEMOCRATIC,Schnee C,206
New Castle,05-03,Attorney General,,REPUBLICAN,Brady M J,64
New Castle,05-03,Attorney General,,GREEN,Houghton V,44
New Castle,06-03,Attorney General,,DEMOCRATIC,Schnee C,147
New Castle,06-03,Attorney General,,REPUBLICAN,Brady M J,35
New Castle,06-03,Attorney General,,GREEN,Houghton V,10
New Castle,07-03,Attorney General,,DEMOCRATIC,Schnee C,161
New Castle,07-03,Attorney General,,REPUBLICAN,Brady M J,57
New Castle,07-03,Attorney General,,GREEN,Houghton V,21
New Castle,08-03,Attorney General,,DEMOCRATIC,Schnee C,190
New Castle,08-03,Attorney General,,REPUBLICAN,Brady M J,80
New Castle,08-03,Attorney General,,GREEN,Houghton V,26
New Castle,09-03,Attorney General,,DEMOCRATIC,Schnee C,218
New Castle,09-03,Attorney General,,REPUBLICAN,Brady M J,72
New Castle,09-03,Attorney General,,GREEN,Houghton V,20
New Castle,10-03,Attorney General,,DEMOCRATIC,Schnee C,168
New Castle,10-03,Attorney General,,REPUBLICAN,Brady M J,43
New Castle,10-03,Attorney General,,GREEN,Houghton V,15
New Castle,11-03,Attorney General,,DEMOCRATIC,Schnee C,93
New Castle,11-03,Attorney General,,REPUBLICAN,Brady M J,16
New Castle,11-03,Attorney General,,GREEN,Houghton V,13
New Castle,12-03,Attorney General,,DEMOCRATIC,Schnee C,10
New Castle,12-03,Attorney General,,REPUBLICAN,Brady M J,7
New Castle,12-03,Attorney General,,GREEN,Houghton V,3
New Castle,01-04,Attorney General,,DEMOCRATIC,Schnee C,498
New Castle,01-04,Attorney General,,REPUBLICAN,Brady M J,258
New Castle,01-04,Attorney General,,GREEN,Houghton V,31
New Castle,02-04,Attorney General,,DEMOCRATIC,Schnee C,211
New Castle,02-04,Attorney General,,REPUBLICAN,Brady M J,177
New Castle,02-04,Attorney General,,GREEN,Houghton V,15
New Castle,03-04,Attorney General,,DEMOCRATIC,Schnee C,635
New Castle,03-04,Attorney General,,REPUBLICAN,Brady M J,344
New Castle,03-04,Attorney General,,GREEN,Houghton V,51
New Castle,04-04,Attorney General,,DEMOCRATIC,Schnee C,404
New Castle,04-04,Attorney General,,REPUBLICAN,Brady M J,233
New Castle,04-04,Attorney General,,GREEN,Houghton V,50
New Castle,05-04,Attorney General,,DEMOCRATIC,Schnee C,191
New Castle,05-04,Attorney General,,REPUBLICAN,Brady M J,59
New Castle,05-04,Attorney General,,GREEN,Houghton V,29
New Castle,06-04,Attorney General,,DEMOCRATIC,Schnee C,432
New Castle,06-04,Attorney General,,REPUBLICAN,Brady M J,237
New Castle,06-04,Attorney General,,GREEN,Houghton V,55
New Castle,07-04,Attorney General,,DEMOCRATIC,Schnee C,379
New Castle,07-04,Attorney General,,REPUBLICAN,Brady M J,205
New Castle,07-04,Attorney General,,GREEN,Houghton V,37
New Castle,08-04,Attorney General,,DEMOCRATIC,Schnee C,9
New Castle,08-04,Attorney General,,REPUBLICAN,Brady M J,3
New Castle,08-04,Attorney General,,GREEN,Houghton V,8
New Castle,09-04,Attorney General,,DEMOCRATIC,Schnee C,260
New Castle,09-04,Attorney General,,REPUBLICAN,Brady M J,127
New Castle,09-04,Attorney General,,GREEN,Houghton V,50
New Castle,10-04,Attorney General,,DEMOCRATIC,Schnee C,265
New Castle,10-04,Attorney General,,REPUBLICAN,Brady M J,98
New Castle,10-04,Attorney General,,GREEN,Houghton V,38
New Castle,11-04,Attorney General,,DEMOCRATIC,Schnee C,352
New Castle,11-04,Attorney General,,REPUBLICAN,Brady M J,423
New Castle,11-04,Attorney General,,GREEN,Houghton V,30
New Castle,12-04,Attorney General,,DEMOCRATIC,Schnee C,53
New Castle,12-04,Attorney General,,REPUBLICAN,Brady M J,31
New Castle,12-04,Attorney General,,GREEN,Houghton V,13
New Castle,13-04,Attorney General,,DEMOCRATIC,Schnee C,147
New Castle,13-04,Attorney General,,REPUBLICAN,Brady M J,82
New Castle,13-04,Attorney General,,GREEN,Houghton V,33
New Castle,14-04,Attorney General,,DEMOCRATIC,Schnee C,91
New Castle,14-04,Attorney General,,REPUBLICAN,Brady M J,77
New Castle,14-04,Attorney General,,GREEN,Houghton V,15
New Castle,15-04,Attorney General,,DEMOCRATIC,Schnee C,13
New Castle,15-04,Attorney General,,REPUBLICAN,Brady M J,4
New Castle,15-04,Attorney General,,GREEN,Houghton V,3
New Castle,16-04,Attorney General,,DEMOCRATIC,Schnee C,70
New Castle,16-04,Attorney General,,REPUBLICAN,Brady M J,100
New Castle,16-04,Attorney General,,GREEN,Houghton V,1
New Castle,17-04,Attorney General,,DEMOCRATIC,Schnee C,49
New Castle,17-04,Attorney General,,REPUBLICAN,Brady M J,33
New Castle,17-04,Attorney General,,GREEN,Houghton V,17
New Castle,18-04,Attorney General,,DEMOCRATIC,Schnee C,30
New Castle,18-04,Attorney General,,REPUBLICAN,Brady M J,9
New Castle,18-04,Attorney General,,GREEN,Houghton V,6
New Castle,19-04,Attorney General,,DEMOCRATIC,Schnee C,14
New Castle,19-04,Attorney General,,REPUBLICAN,Brady M J,4
New Castle,19-04,Attorney General,,GREEN,Houghton V,0
New Castle,01-05,Attorney General,,DEMOCRATIC,Schnee C,215
New Castle,01-05,Attorney General,,REPUBLICAN,Brady M J,142
New Castle,01-05,Attorney General,,GREEN,Houghton V,25
New Castle,02-05,Attorney General,,DEMOCRATIC,Schnee C,122
New Castle,02-05,Attorney General,,REPUBLICAN,Brady M J,91
New Castle,02-05,Attorney General,,GREEN,Houghton V,30
