county,election_district,office,district,party,candidate,votes
Kent,03-30,Lieutenant Governor,,IND OF DEL,Dore M R,39
Kent,03-30,Lieutenant Governor,,LIBERTARIN,Reda J M,5
Kent,04-30,Lieutenant Governor,,DEMOCRATIC,Carney J C,296
Kent,04-30,Lieutenant Governor,,REPUBLICAN,Ursomarso,214
Kent,04-30,Lieutenant Governor,,IND OF DEL,Dore M R,22
Kent,04-30,Lieutenant Governor,,LIBERTARIN,Reda J M,1
Kent,05-30,Lieutenant Governor,,DEMOCRATIC,Carney J C,862
Kent,05-30,Lieutenant Governor,,REPUBLICAN,Ursomarso,609
Kent,05-30,Lieutenant Governor,,IND OF DEL,Dore M R,48
Kent,05-30,Lieutenant Governor,,LIBERTARIN,Reda J M,8
Kent,06-30,Lieutenant Governor,,DEMOCRATIC,Carney J C,537
Kent,06-30,Lieutenant Governor,,REPUBLICAN,Ursomarso,444
Kent,06-30,Lieutenant Governor,,IND OF DEL,Dore M R,24
Kent,06-30,Lieutenant Governor,,LIBERTARIN,Reda J M,6
Kent,07-30,Lieutenant Governor,,DEMOCRATIC,Carney J C,520
Kent,07-30,Lieutenant Governor,,REPUBLICAN,Ursomarso,444
Kent,07-30,Lieutenant Governor,,IND OF DEL,Dore M R,28
Kent,07-30,Lieutenant Governor,,LIBERTARIN,Reda J M,5
Sussex,08-30,Lieutenant Governor,,DEMOCRATIC,Carney J C,93
Sussex,08-30,Lieutenant Governor,,REPUBLICAN,Ursomarso,153
Sussex,08-30,Lieutenant Governor,,IND OF DEL,Dore M R,9
Sussex,08-30,Lieutenant Governor,,LIBERTARIN,Reda J M,1
Kent,01-31,Lieutenant Governor,,DEMOCRATIC,Carney J C,110
Kent,01-31,Lieutenant Governor,,REPUBLICAN,Ursomarso,111
Kent,01-31,Lieutenant Governor,,IND OF DEL,Dore M R,3
Kent,01-31,Lieutenant Governor,,LIBERTARIN,Reda J M,0
Kent,02-31,Lieutenant Governor,,DEMOCRATIC,Carney J C,959
Kent,02-31,Lieutenant Governor,,REPUBLICAN,Ursomarso,627
Kent,02-31,Lieutenant Governor,,IND OF DEL,Dore M R,17
Kent,02-31,Lieutenant Governor,,LIBERTARIN,Reda J M,6
Kent,03-31,Lieutenant Governor,,DEMOCRATIC,Carney J C,1052
Kent,03-31,Lieutenant Governor,,REPUBLICAN,Ursomarso,811
Kent,03-31,Lieutenant Governor,,IND OF DEL,Dore M R,27
Kent,03-31,Lieutenant Governor,,LIBERTARIN,Reda J M,7
Kent,04-31,Lieutenant Governor,,DEMOCRATIC,Carney J C,643
Kent,04-31,Lieutenant Governor,,REPUBLICAN,Ursomarso,406
Kent,04-31,Lieutenant Governor,,IND OF DEL,Dore M R,14
Kent,04-31,Lieutenant Governor,,LIBERTARIN,Reda J M,2
Kent,05-31,Lieutenant Governor,,DEMOCRATIC,Carney J C,721
Kent,05-31,Lieutenant Governor,,REPUBLICAN,Ursomarso,433
Kent,05-31,Lieutenant Governor,,IND OF DEL,Dore M R,15
Kent,05-31,Lieutenant Governor,,LIBERTARIN,Reda J M,9
Kent,06-31,Lieutenant Governor,,DEMOCRATIC,Carney J C,555
Kent,06-31,Lieutenant Governor,,REPUBLICAN,Ursomarso,257
Kent,06-31,Lieutenant Governor,,IND OF DEL,Dore M R,12
Kent,06-31,Lieutenant Governor,,LIBERTARIN,Reda J M,5
Kent,07-31,Lieutenant Governor,,DEMOCRATIC,Carney J C,452
Kent,07-31,Lieutenant Governor,,REPUBLICAN,Ursomarso,149
Kent,07-31,Lieutenant Governor,,IND OF DEL,Dore M R,15
Kent,07-31,Lieutenant Governor,,LIBERTARIN,Reda J M,0
Kent,01-32,Lieutenant Governor,,DEMOCRATIC,Carney J C,814
Kent,01-32,Lieutenant Governor,,REPUBLICAN,Ursomarso,469
Kent,01-32,Lieutenant Governor,,IND OF DEL,Dore M R,25
Kent,01-32,Lieutenant Governor,,LIBERTARIN,Reda J M,7
Kent,02-32,Lieutenant Governor,,DEMOCRATIC,Carney J C,646
Kent,02-32,Lieutenant Governor,,REPUBLICAN,Ursomarso,465
Kent,02-32,Lieutenant Governor,,IND OF DEL,Dore M R,18
Kent,02-32,Lieutenant Governor,,LIBERTARIN,Reda J M,2
Kent,03-32,Lieutenant Governor,,DEMOCRATIC,Carney J C,739
Kent,03-32,Lieutenant Governor,,REPUBLICAN,Ursomarso,496
Kent,03-32,Lieutenant Governor,,IND OF DEL,Dore M R,13
Kent,03-32,Lieutenant Governor,,LIBERTARIN,Reda J M,3
Kent,04-32,Lieutenant Governor,,DEMOCRATIC,Carney J C,253
Kent,04-32,Lieutenant Governor,,REPUBLICAN,Ursomarso,168
Kent,04-32,Lieutenant Governor,,IND OF DEL,Dore M R,12
Kent,04-32,Lieutenant Governor,,LIBERTARIN,Reda J M,2
Kent,05-32,Lieutenant Governor,,DEMOCRATIC,Carney J C,291
Kent,05-32,Lieutenant Governor,,REPUBLICAN,Ursomarso,210
Kent,05-32,Lieutenant Governor,,IND OF DEL,Dore M R,12
Kent,05-32,Lieutenant Governor,,LIBERTARIN,Reda J M,4
Kent,06-32,Lieutenant Governor,,DEMOCRATIC,Carney J C,116
Kent,06-32,Lieutenant Governor,,REPUBLICAN,Ursomarso,29
Kent,06-32,Lieutenant Governor,,IND OF DEL,Dore M R,5
Kent,06-32,Lieutenant Governor,,LIBERTARIN,Reda J M,2
Kent,07-32,Lieutenant Governor,,DEMOCRATIC,Carney J C,40
Kent,07-32,Lieutenant Governor,,REPUBLICAN,Ursomarso,40
Kent,07-32,Lieutenant Governor,,IND OF DEL,Dore M R,4
Kent,07-32,Lieutenant Governor,,LIBERTARIN,Reda J M,0
Kent,08-32,Lieutenant Governor,,DEMOCRATIC,Carney J C,10
Kent,08-32,Lieutenant Governor,,REPUBLICAN,Ursomarso,14
Kent,08-32,Lieutenant Governor,,IND OF DEL,Dore M R,0
Kent,08-32,Lieutenant Governor,,LIBERTARIN,Reda J M,1
Kent,09-32,Lieutenant Governor,,DEMOCRATIC,Carney J C,447
Kent,09-32,Lieutenant Governor,,REPUBLICAN,Ursomarso,387
Kent,09-32,Lieutenant Governor,,IND OF DEL,Dore M R,12
Kent,09-32,Lieutenant Governor,,LIBERTARIN,Reda J M,6
Kent,10-32,Lieutenant Governor,,DEMOCRATIC,Carney J C,46
Kent,10-32,Lieutenant Governor,,REPUBLICAN,Ursomarso,40
Kent,10-32,Lieutenant Governor,,IND OF DEL,Dore M R,1
Kent,10-32,Lieutenant Governor,,LIBERTARIN,Reda J M,0
Kent,01-33,Lieutenant Governor,,DEMOCRATIC,Carney J C,122
Kent,01-33,Lieutenant Governor,,REPUBLICAN,Ursomarso,78
Kent,01-33,Lieutenant Governor,,IND OF DEL,Dore M R,9
Kent,01-33,Lieutenant Governor,,LIBERTARIN,Reda J M,0
Kent,02-33,Lieutenant Governor,,DEMOCRATIC,Carney J C,603
Kent,02-33,Lieutenant Governor,,REPUBLICAN,Ursomarso,540
Kent,02-33,Lieutenant Governor,,IND OF DEL,Dore M R,19
Kent,02-33,Lieutenant Governor,,LIBERTARIN,Reda J M,2
Kent,03-33,Lieutenant Governor,,DEMOCRATIC,Carney J C,500
Kent,03-33,Lieutenant Governor,,REPUBLICAN,Ursomarso,467
Kent,03-33,Lieutenant Governor,,IND OF DEL,Dore M R,19
Kent,03-33,Lieutenant Governor,,LIBERTARIN,Reda J M,1
Kent,04-33,Lieutenant Governor,,DEMOCRATIC,Carney J C,793
Kent,04-33,Lieutenant Governor,,REPUBLICAN,Ursomarso,612
Kent,04-33,Lieutenant Governor,,IND OF DEL,Dore M R,30
Kent,04-33,Lieutenant Governor,,LIBERTARIN,Reda J M,8
Kent,05-33,Lieutenant Governor,,DEMOCRATIC,Carney J C,564
Kent,05-33,Lieutenant Governor,,REPUBLICAN,Ursomarso,395
Kent,05-33,Lieutenant Governor,,IND OF DEL,Dore M R,32
Kent,05-33,Lieutenant Governor,,LIBERTARIN,Reda J M,2
Kent,06-33,Lieutenant Governor,,DEMOCRATIC,Carney J C,678
Kent,06-33,Lieutenant Governor,,REPUBLICAN,Ursomarso,495
Kent,06-33,Lieutenant Governor,,IND OF DEL,Dore M R,23
Kent,06-33,Lieutenant Governor,,LIBERTARIN,Reda J M,4
Kent,07-33,Lieutenant Governor,,DEMOCRATIC,Carney J C,388
Kent,07-33,Lieutenant Governor,,REPUBLICAN,Ursomarso,224
Kent,07-33,Lieutenant Governor,,IND OF DEL,Dore M R,12
Kent,07-33,Lieutenant Governor,,LIBERTARIN,Reda J M,3
Kent,08-33,Lieutenant Governor,,DEMOCRATIC,Carney J C,273
Kent,08-33,Lieutenant Governor,,REPUBLICAN,Ursomarso,194
Kent,08-33,Lieutenant Governor,,IND OF DEL,Dore M R,8
Kent,08-33,Lieutenant Governor,,LIBERTARIN,Reda J M,4
Sussex,09-33,Lieutenant Governor,,DEMOCRATIC,Carney J C,514
Sussex,09-33,Lieutenant Governor,,REPUBLICAN,Ursomarso,412
Sussex,09-33,Lieutenant Governor,,IND OF DEL,Dore M R,18
Sussex,09-33,Lieutenant Governor,,LIBERTARIN,Reda J M,7
Sussex,10-33,Lieutenant Governor,,DEMOCRATIC,Carney J C,126
Sussex,10-33,Lieutenant Governor,,REPUBLICAN,Ursomarso,148
Sussex,10-33,Lieutenant Governor,,IND OF DEL,Dore M R,7
Sussex,10-33,Lieutenant Governor,,LIBERTARIN,Reda J M,2
Kent,01-34,Lieutenant Governor,,DEMOCRATIC,Carney J C,30
Kent,01-34,Lieutenant Governor,,REPUBLICAN,Ursomarso,46
Kent,01-34,Lieutenant Governor,,IND OF DEL,Dore M R,0
Kent,01-34,Lieutenant Governor,,LIBERTARIN,Reda J M,2
Kent,02-34,Lieutenant Governor,,DEMOCRATIC,Carney J C,71
Kent,02-34,Lieutenant Governor,,REPUBLICAN,Ursomarso,85
Kent,02-34,Lieutenant Governor,,IND OF DEL,Dore M R,2
Kent,02-34,Lieutenant Governor,,LIBERTARIN,Reda J M,0
Kent,03-34,Lieutenant Governor,,DEMOCRATIC,Carney J C,720
Kent,03-34,Lieutenant Governor,,REPUBLICAN,Ursomarso,611
Kent,03-34,Lieutenant Governor,,IND OF DEL,Dore M R,31
Kent,03-34,Lieutenant Governor,,LIBERTARIN,Reda J M,4
Kent,04-34,Lieutenant Governor,,DEMOCRATIC,Carney J C,1091
Kent,04-34,Lieutenant Governor,,REPUBLICAN,Ursomarso,986
Kent,04-34,Lieutenant Governor,,IND OF DEL,Dore M R,33
Kent,04-34,Lieutenant Governor,,LIBERTARIN,Reda J M,9
Kent,05-34,Lieutenant Governor,,DEMOCRATIC,Carney J C,435
Kent,05-34,Lieutenant Governor,,REPUBLICAN,Ursomarso,450
Kent,05-34,Lieutenant Governor,,IND OF DEL,Dore M R,13
Kent,05-34,Lieutenant Governor,,LIBERTARIN,Reda J M,3
Kent,06-34,Lieutenant Governor,,DEMOCRATIC,Carney J C,768
Kent,06-34,Lieutenant Governor,,REPUBLICAN,Ursomarso,747
Kent,06-34,Lieutenant Governor,,IND OF DEL,Dore M R,13
Kent,06-34,Lieutenant Governor,,LIBERTARIN,Reda J M,8
Kent,07-34,Lieutenant Governor,,DEMOCRATIC,Carney J C,507
Kent,07-34,Lieutenant Governor,,REPUBLICAN,Ursomarso,539
Kent,07-34,Lieutenant Governor,,IND OF DEL,Dore M R,10
Kent,07-34,Lieutenant Governor,,LIBERTARIN,Reda J M,5
Kent,08-34,Lieutenant Governor,,DEMOCRATIC,Carney J C,157
Kent,08-34,Lieutenant Governor,,REPUBLICAN,Ursomarso,157
Kent,08-34,Lieutenant Governor,,IND OF DEL,Dore M R,7
Kent,08-34,Lieutenant Governor,,LIBERTARIN,Reda J M,1
Kent,09-34,Lieutenant Governor,,DEMOCRATIC,Carney J C,91
Kent,09-34,Lieutenant Governor,,REPUBLICAN,Ursomarso,95
Kent,09-34,Lieutenant Governor,,IND OF DEL,Dore M R,3
Kent,09-34,Lieutenant Governor,,LIBERTARIN,Reda J M,0
Kent,10-34,Lieutenant Governor,,DEMOCRATIC,Carney J C,303
Kent,10-34,Lieutenant Governor,,REPUBLICAN,Ursomarso,293
Kent,10-34,Lieutenant Governor,,IND OF DEL,Dore M R,17
Kent,10-34,Lieutenant Governor,,LIBERTARIN,Reda J M,1
Sussex,01-35,Lieutenant Governor,,DEMOCRATIC,Carney J C,785
Sussex,01-35,Lieutenant Governor,,REPUBLICAN,Ursomarso,795
Sussex,01-35,Lieutenant Governor,,IND OF DEL,Dore M R,32
Sussex,01-35,Lieutenant Governor,,LIBERTARIN,Reda J M,6
Sussex,02-35,Lieutenant Governor,,DEMOCRATIC,Carney J C,1166
Sussex,02-35,Lieutenant Governor,,REPUBLICAN,Ursomarso,889
Sussex,02-35,Lieutenant Governor,,IND OF DEL,Dore M R,31
Sussex,02-35,Lieutenant Governor,,LIBERTARIN,Reda J M,9
Sussex,03-35,Lieutenant Governor,,DEMOCRATIC,Carney J C,178
Sussex,03-35,Lieutenant Governor,,REPUBLICAN,Ursomarso,166
Sussex,03-35,Lieutenant Governor,,IND OF DEL,Dore M R,10
Sussex,03-35,Lieutenant Governor,,LIBERTARIN,Reda J M,0
Sussex,04-35,Lieutenant Governor,,DEMOCRATIC,Carney J C,704
Sussex,04-35,Lieutenant Governor,,REPUBLICAN,Ursomarso,485
Sussex,04-35,Lieutenant Governor,,IND OF DEL,Dore M R,31
Sussex,04-35,Lieutenant Governor,,LIBERTARIN,Reda J M,5
Sussex,05-35,Lieutenant Governor,,DEMOCRATIC,Carney J C,207
Sussex,05-35,Lieutenant Governor,,REPUBLICAN,Ursomarso,183
Sussex,05-35,Lieutenant Governor,,IND OF DEL,Dore M R,6
Sussex,05-35,Lieutenant Governor,,LIBERTARIN,Reda J M,5
Sussex,06-35,Lieutenant Governor,,DEMOCRATIC,Carney J C,331
Sussex,06-35,Lieutenant Governor,,REPUBLICAN,Ursomarso,292
Sussex,06-35,Lieutenant Governor,,IND OF DEL,Dore M R,27
Sussex,06-35,Lieutenant Governor,,LIBERTARIN,Reda J M,1
Sussex,07-35,Lieutenant Governor,,DEMOCRATIC,Carney J C,217
Sussex,07-35,Lieutenant Governor,,REPUBLICAN,Ursomarso,163
Sussex,07-35,Lieutenant Governor,,IND OF DEL,Dore M R,12
Sussex,07-35,Lieutenant Governor,,LIBERTARIN,Reda J M,2
Sussex,01-36,Lieutenant Governor,,DEMOCRATIC,Carney J C,761
Sussex,01-36,Lieutenant Governor,,REPUBLICAN,Ursomarso,564
Sussex,01-36,Lieutenant Governor,,IND OF DEL,Dore M R,24
Sussex,01-36,Lieutenant Governor,,LIBERTARIN,Reda J M,8
Sussex,02-36,Lieutenant Governor,,DEMOCRATIC,Carney J C,792
Sussex,02-36,Lieutenant Governor,,REPUBLICAN,Ursomarso,615
Sussex,02-36,Lieutenant Governor,,IND OF DEL,Dore M R,20
Sussex,02-36,Lieutenant Governor,,LIBERTARIN,Reda J M,0
Sussex,03-36,Lieutenant Governor,,DEMOCRATIC,Carney J C,684
Sussex,03-36,Lieutenant Governor,,REPUBLICAN,Ursomarso,436
Sussex,03-36,Lieutenant Governor,,IND OF DEL,Dore M R,10
Sussex,03-36,Lieutenant Governor,,LIBERTARIN,Reda J M,1
Sussex,04-36,Lieutenant Governor,,DEMOCRATIC,Carney J C,731
Sussex,04-36,Lieutenant Governor,,REPUBLICAN,Ursomarso,512
Sussex,04-36,Lieutenant Governor,,IND OF DEL,Dore M R,31
Sussex,04-36,Lieutenant Governor,,LIBERTARIN,Reda J M,4
Sussex,05-36,Lieutenant Governor,,DEMOCRATIC,Carney J C,195
Sussex,05-36,Lieutenant Governor,,REPUBLICAN,Ursomarso,169
Sussex,05-36,Lieutenant Governor,,IND OF DEL,Dore M R,5
Sussex,05-36,Lieutenant Governor,,LIBERTARIN,Reda J M,1
Sussex,06-36,Lieutenant Governor,,DEMOCRATIC,Carney J C,673
Sussex,06-36,Lieutenant Governor,,REPUBLICAN,Ursomarso,417
Sussex,06-36,Lieutenant Governor,,IND OF DEL,Dore M R,18
Sussex,06-36,Lieutenant Governor,,LIBERTARIN,Reda J M,7
Sussex,07-36,Lieutenant Governor,,DEMOCRATIC,Carney J C,953
Sussex,07-36,Lieutenant Governor,,REPUBLICAN,Ursomarso,781
Sussex,07-36,Lieutenant Governor,,IND OF DEL,Dore M R,18
Sussex,07-36,Lieutenant Governor,,LIBERTARIN,Reda J M,2
Sussex,08-36,Lieutenant Governor,,DEMOCRATIC,Carney J C,479
Sussex,08-36,Lieutenant Governor,,REPUBLICAN,Ursomarso,303
Sussex,08-36,Lieutenant Governor,,IND OF DEL,Dore M R,17
Sussex,08-36,Lieutenant Governor,,LIBERTARIN,Reda J M,6
Sussex,01-37,Lieutenant Governor,,DEMOCRATIC,Carney J C,1072
Sussex,01-37,Lieutenant Governor,,REPUBLICAN,Ursomarso,697
Sussex,01-37,Lieutenant Governor,,IND OF DEL,Dore M R,10
Sussex,01-37,Lieutenant Governor,,LIBERTARIN,Reda J M,6
Sussex,02-37,Lieutenant Governor,,DEMOCRATIC,Carney J C,1037
Sussex,02-37,Lieutenant Governor,,REPUBLICAN,Ursomarso,773
Sussex,02-37,Lieutenant Governor,,IND OF DEL,Dore M R,17
Sussex,02-37,Lieutenant Governor,,LIBERTARIN,Reda J M,9
Sussex,03-37,Lieutenant Governor,,DEMOCRATIC,Carney J C,655
Sussex,03-37,Lieutenant Governor,,REPUBLICAN,Ursomarso,587
Sussex,03-37,Lieutenant Governor,,IND OF DEL,Dore M R,20
Sussex,03-37,Lieutenant Governor,,LIBERTARIN,Reda J M,3
Sussex,04-37,Lieutenant Governor,,DEMOCRATIC,Carney J C,142
Sussex,04-37,Lieutenant Governor,,REPUBLICAN,Ursomarso,182
Sussex,04-37,Lieutenant Governor,,IND OF DEL,Dore M R,7
Sussex,04-37,Lieutenant Governor,,LIBERTARIN,Reda J M,0
Sussex,05-37,Lieutenant Governor,,DEMOCRATIC,Carney J C,471
Sussex,05-37,Lieutenant Governor,,REPUBLICAN,Ursomarso,499
Sussex,05-37,Lieutenant Governor,,IND OF DEL,Dore M R,7
Sussex,05-37,Lieutenant Governor,,LIBERTARIN,Reda J M,0
Sussex,06-37,Lieutenant Governor,,DEMOCRATIC,Carney J C,861
Sussex,06-37,Lieutenant Governor,,REPUBLICAN,Ursomarso,672
Sussex,06-37,Lieutenant Governor,,IND OF DEL,Dore M R,22
Sussex,06-37,Lieutenant Governor,,LIBERTARIN,Reda J M,9
Sussex,07-37,Lieutenant Governor,,DEMOCRATIC,Carney J C,405
Sussex,07-37,Lieutenant Governor,,REPUBLICAN,Ursomarso,332
Sussex,07-37,Lieutenant Governor,,IND OF DEL,Dore M R,10
Sussex,07-37,Lieutenant Governor,,LIBERTARIN,Reda J M,0
Sussex,08-37,Lieutenant Governor,,DEMOCRATIC,Carney J C,170
Sussex,08-37,Lieutenant Governor,,REPUBLICAN,Ursomarso,96
Sussex,08-37,Lieutenant Governor,,IND OF DEL,Dore M R,5
Sussex,08-37,Lieutenant Governor,,LIBERTARIN,Reda J M,4
Sussex,01-38,Lieutenant Governor,,DEMOCRATIC,Carney J C,876
Sussex,01-38,Lieutenant Governor,,REPUBLICAN,Ursomarso,891
Sussex,01-38,Lieutenant Governor,,IND OF DEL,Dore M R,19
Sussex,01-38,Lieutenant Governor,,LIBERTARIN,Reda J M,3
Sussex,02-38,Lieutenant Governor,,DEMOCRATIC,Carney J C,795
Sussex,02-38,Lieutenant Governor,,REPUBLICAN,Ursomarso,641
Sussex,02-38,Lieutenant Governor,,IND OF DEL,Dore M R,5
Sussex,02-38,Lieutenant Governor,,LIBERTARIN,Reda J M,1
Sussex,03-38,Lieutenant Governor,,DEMOCRATIC,Carney J C,1158
Sussex,03-38,Lieutenant Governor,,REPUBLICAN,Ursomarso,923
Sussex,03-38,Lieutenant Governor,,IND OF DEL,Dore M R,21
Sussex,03-38,Lieutenant Governor,,LIBERTARIN,Reda J M,6
Sussex,04-38,Lieutenant Governor,,DEMOCRATIC,Carney J C,869
Sussex,04-38,Lieutenant Governor,,REPUBLICAN,Ursomarso,716
Sussex,04-38,Lieutenant Governor,,IND OF DEL,Dore M R,2
Sussex,04-38,Lieutenant Governor,,LIBERTARIN,Reda J M,5
Sussex,05-38,Lieutenant Governor,,DEMOCRATIC,Carney J C,561
Sussex,05-38,Lieutenant Governor,,REPUBLICAN,Ursomarso,519
Sussex,05-38,Lieutenant Governor,,IND OF DEL,Dore M R,7
Sussex,05-38,Lieutenant Governor,,LIBERTARIN,Reda J M,3
Sussex,06-38,Lieutenant Governor,,DEMOCRATIC,Carney J C,788
Sussex,06-38,Lieutenant Governor,,REPUBLICAN,Ursomarso,577
Sussex,06-38,Lieutenant Governor,,IND OF DEL,Dore M R,11
Sussex,06-38,Lieutenant Governor,,LIBERTARIN,Reda J M,1
Sussex,07-38,Lieutenant Governor,,DEMOCRATIC,Carney J C,956
Sussex,07-38,Lieutenant Governor,,REPUBLICAN,Ursomarso,753
Sussex,07-38,Lieutenant Governor,,IND OF DEL,Dore M R,22
Sussex,07-38,Lieutenant Governor,,LIBERTARIN,Reda J M,11
Sussex,08-38,Lieutenant Governor,,DEMOCRATIC,Carney J C,428
Sussex,08-38,Lieutenant Governor,,REPUBLICAN,Ursomarso,296
Sussex,08-38,Lieutenant Governor,,IND OF DEL,Dore M R,7
Sussex,08-38,Lieutenant Governor,,LIBERTARIN,Reda J M,1
Sussex,01-39,Lieutenant Governor,,DEMOCRATIC,Carney J C,257
Sussex,01-39,Lieutenant Governor,,REPUBLICAN,Ursomarso,259
Sussex,01-39,Lieutenant Governor,,IND OF DEL,Dore M R,6
Sussex,01-39,Lieutenant Governor,,LIBERTARIN,Reda J M,1
Sussex,02-39,Lieutenant Governor,,DEMOCRATIC,Carney J C,716
Sussex,02-39,Lieutenant Governor,,REPUBLICAN,Ursomarso,590
Sussex,02-39,Lieutenant Governor,,IND OF DEL,Dore M R,9
Sussex,02-39,Lieutenant Governor,,LIBERTARIN,Reda J M,4
Sussex,03-39,Lieutenant Governor,,DEMOCRATIC,Carney J C,542
Sussex,03-39,Lieutenant Governor,,REPUBLICAN,Ursomarso,445
Sussex,03-39,Lieutenant Governor,,IND OF DEL,Dore M R,10
Sussex,03-39,Lieutenant Governor,,LIBERTARIN,Reda J M,1
Sussex,04-39,Lieutenant Governor,,DEMOCRATIC,Carney J C,665
Sussex,04-39,Lieutenant Governor,,REPUBLICAN,Ursomarso,446
Sussex,04-39,Lieutenant Governor,,IND OF DEL,Dore M R,13
Sussex,04-39,Lieutenant Governor,,LIBERTARIN,Reda J M,2
Sussex,05-39,Lieutenant Governor,,DEMOCRATIC,Carney J C,577
Sussex,05-39,Lieutenant Governor,,REPUBLICAN,Ursomarso,423
Sussex,05-39,Lieutenant Governor,,IND OF DEL,Dore M R,8
Sussex,05-39,Lieutenant Governor,,LIBERTARIN,Reda J M,3
Sussex,06-39,Lieutenant Governor,,DEMOCRATIC,Carney J C,603
Sussex,06-39,Lieutenant Governor,,REPUBLICAN,Ursomarso,492
Sussex,06-39,Lieutenant Governor,,IND OF DEL,Dore M R,19
Sussex,06-39,Lieutenant Governor,,LIBERTARIN,Reda J M,3
Sussex,07-39,Lieutenant Governor,,DEMOCRATIC,Carney J C,475
Sussex,07-39,Lieutenant Governor,,REPUBLICAN,Ursomarso,269
Sussex,07-39,Lieutenant Governor,,IND OF DEL,Dore M R,18
Sussex,07-39,Lieutenant Governor,,LIBERTARIN,Reda J M,4
Sussex,01-40,Lieutenant Governor,,DEMOCRATIC,Carney J C,746
Sussex,01-40,Lieutenant Governor,,REPUBLICAN,Ursomarso,514
Sussex,01-40,Lieutenant Governor,,IND OF DEL,Dore M R,28
Sussex,01-40,Lieutenant Governor,,LIBERTARIN,Reda J M,5
Sussex,02-40,Lieutenant Governor,,DEMOCRATIC,Carney J C,878
Sussex,02-40,Lieutenant Governor,,REPUBLICAN,Ursomarso,773
Sussex,02-40,Lieutenant Governor,,IND OF DEL,Dore M R,34
Sussex,02-40,Lieutenant Governor,,LIBERTARIN,Reda J M,3
Sussex,03-40,Lieutenant Governor,,DEMOCRATIC,Carney J C,546
Sussex,03-40,Lieutenant Governor,,REPUBLICAN,Ursomarso,247
Sussex,03-40,Lieutenant Governor,,IND OF DEL,Dore M R,8
Sussex,03-40,Lieutenant Governor,,LIBERTARIN,Reda J M,2
Sussex,04-40,Lieutenant Governor,,DEMOCRATIC,Carney J C,624
Sussex,04-40,Lieutenant Governor,,REPUBLICAN,Ursomarso,472
Sussex,04-40,Lieutenant Governor,,IND OF DEL,Dore M R,17
Sussex,04-40,Lieutenant Governor,,LIBERTARIN,Reda J M,3
Sussex,05-40,Lieutenant Governor,,DEMOCRATIC,Carney J C,427
Sussex,05-40,Lieutenant Governor,,REPUBLICAN,Ursomarso,255
Sussex,05-40,Lieutenant Governor,,IND OF DEL,Dore M R,7
Sussex,05-40,Lieutenant Governor,,LIBERTARIN,Reda J M,3
Sussex,06-40,Lieutenant Governor,,DEMOCRATIC,Carney J C,517
Sussex,06-40,Lieutenant Governor,,REPUBLICAN,Ursomarso,458
Sussex,06-40,Lieutenant Governor,,IND OF DEL,Dore M R,12
Sussex,06-40,Lieutenant Governor,,LIBERTARIN,Reda J M,3
Sussex,07-40,Lieutenant Governor,,DEMOCRATIC,Carney J C,755
Sussex,07-40,Lieutenant Governor,,REPUBLICAN,Ursomarso,475
Sussex,07-40,Lieutenant Governor,,IND OF DEL,Dore M R,25
Sussex,07-40,Lieutenant Governor,,LIBERTARIN,Reda J M,8
Sussex,01-41,Lieutenant Governor,,DEMOCRATIC,Carney J C,549
Sussex,01-41,Lieutenant Governor,,REPUBLICAN,Ursomarso,522
Sussex,01-41,Lieutenant Governor,,IND OF DEL,Dore M R,16
Sussex,01-41,Lieutenant Governor,,LIBERTARIN,Reda J M,1
Sussex,02-41,Lieutenant Governor,,DEMOCRATIC,Carney J C,442
Sussex,02-41,Lieutenant Governor,,REPUBLICAN,Ursomarso,418
Sussex,02-41,Lieutenant Governor,,IND OF DEL,Dore M R,16
Sussex,02-41,Lieutenant Governor,,LIBERTARIN,Reda J M,2
Sussex,03-41,Lieutenant Governor,,DEMOCRATIC,Carney J C,489
Sussex,03-41,Lieutenant Governor,,REPUBLICAN,Ursomarso,266
Sussex,03-41,Lieutenant Governor,,IND OF DEL,Dore M R,14
Sussex,03-41,Lieutenant Governor,,LIBERTARIN,Reda J M,3
Sussex,04-41,Lieutenant Governor,,DEMOCRATIC,Carney J C,500
Sussex,04-41,Lieutenant Governor,,REPUBLICAN,Ursomarso,458
Sussex,04-41,Lieutenant Governor,,IND OF DEL,Dore M R,19
Sussex,04-41,Lieutenant Governor,,LIBERTARIN,Reda J M,6
Sussex,05-41,Lieutenant Governor,,DEMOCRATIC,Carney J C,735
Sussex,05-41,Lieutenant Governor,,REPUBLICAN,Ursomarso,516
Sussex,05-41,Lieutenant Governor,,IND OF DEL,Dore M R,17
Sussex,05-41,Lieutenant Governor,,LIBERTARIN,Reda J M,1
Sussex,06-41,Lieutenant Governor,,DEMOCRATIC,Carney J C,403
Sussex,06-41,Lieutenant Governor,,REPUBLICAN,Ursomarso,291
Sussex,06-41,Lieutenant Governor,,IND OF DEL,Dore M R,11
Sussex,06-41,Lieutenant Governor,,LIBERTARIN,Reda J M,3
Sussex,07-41,Lieutenant Governor,,DEMOCRATIC,Carney J C,844
Sussex,07-41,Lieutenant Governor,,REPUBLICAN,Ursomarso,547
Sussex,07-41,Lieutenant Governor,,IND OF DEL,Dore M R,30
Sussex,07-41,Lieutenant Governor,,LIBERTARIN,Reda J M,7
Sussex,08-41,Lieutenant Governor,,DEMOCRATIC,Carney J C,876
