county,election_district,office,district,party,candidate,votes
New Castle,11-12,President,,DEMOCRATIC,Dean H,8
New Castle,11-12,President,,DEMOCRATIC,Edwards J,8
New Castle,11-12,President,,DEMOCRATIC,Gephardt R,0
New Castle,11-12,President,,DEMOCRATIC,Kerry J F,43
New Castle,11-12,President,,DEMOCRATIC,Kucinich D,1
New Castle,11-12,President,,DEMOCRATIC,Larouche L,0
New Castle,11-12,President,,DEMOCRATIC,Lieberman,13
New Castle,12-12,President,,DEMOCRATIC,Clark W K,10
New Castle,12-12,President,,DEMOCRATIC,Dean H,10
New Castle,12-12,President,,DEMOCRATIC,Edwards J,13
New Castle,12-12,President,,DEMOCRATIC,Gephardt R,0
New Castle,12-12,President,,DEMOCRATIC,Kerry J F,63
New Castle,12-12,President,,DEMOCRATIC,Kucinich D,1
New Castle,12-12,President,,DEMOCRATIC,Larouche L,0
New Castle,12-12,President,,DEMOCRATIC,Lieberman,17
New Castle,01-12,President,,DEMOCRATIC,Sharpton A,2
New Castle,02-12,President,,DEMOCRATIC,Sharpton A,2
New Castle,03-12,President,,DEMOCRATIC,Sharpton A,7
New Castle,04-12,President,,DEMOCRATIC,Sharpton A,0
New Castle,06-12,President,,DEMOCRATIC,Sharpton A,0
New Castle,07-12,President,,DEMOCRATIC,Sharpton A,1
New Castle,08-12,President,,DEMOCRATIC,Sharpton A,3
New Castle,11-12,President,,DEMOCRATIC,Sharpton A,3
New Castle,12-12,President,,DEMOCRATIC,Sharpton A,1
New Castle,01-13,President,,DEMOCRATIC,Clark W K,12
New Castle,01-13,President,,DEMOCRATIC,Dean H,8
New Castle,01-13,President,,DEMOCRATIC,Edwards J,13
New Castle,01-13,President,,DEMOCRATIC,Gephardt R,0
New Castle,01-13,President,,DEMOCRATIC,Kerry J F,46
New Castle,01-13,President,,DEMOCRATIC,Kucinich D,0
New Castle,01-13,President,,DEMOCRATIC,Larouche L,0
New Castle,01-13,President,,DEMOCRATIC,Lieberman,11
New Castle,03-13,President,,DEMOCRATIC,Clark W K,8
New Castle,03-13,President,,DEMOCRATIC,Dean H,3
New Castle,03-13,President,,DEMOCRATIC,Edwards J,5
New Castle,03-13,President,,DEMOCRATIC,Gephardt R,0
New Castle,03-13,President,,DEMOCRATIC,Kerry J F,17
New Castle,03-13,President,,DEMOCRATIC,Kucinich D,0
New Castle,03-13,President,,DEMOCRATIC,Larouche L,0
New Castle,03-13,President,,DEMOCRATIC,Lieberman,12
New Castle,04-13,President,,DEMOCRATIC,Clark W K,19
New Castle,04-13,President,,DEMOCRATIC,Dean H,17
New Castle,04-13,President,,DEMOCRATIC,Edwards J,16
New Castle,04-13,President,,DEMOCRATIC,Gephardt R,2
New Castle,04-13,President,,DEMOCRATIC,Kerry J F,92
New Castle,04-13,President,,DEMOCRATIC,Kucinich D,0
New Castle,04-13,President,,DEMOCRATIC,Larouche L,0
New Castle,04-13,President,,DEMOCRATIC,Lieberman,10
New Castle,05-13,President,,DEMOCRATIC,Clark W K,11
New Castle,05-13,President,,DEMOCRATIC,Dean H,13
New Castle,05-13,President,,DEMOCRATIC,Edwards J,11
New Castle,05-13,President,,DEMOCRATIC,Gephardt R,1
New Castle,05-13,President,,DEMOCRATIC,Kerry J F,40
New Castle,05-13,President,,DEMOCRATIC,Kucinich D,0
New Castle,05-13,President,,DEMOCRATIC,Larouche L,0
New Castle,05-13,President,,DEMOCRATIC,Lieberman,12
New Castle,07-13,President,,DEMOCRATIC,Clark W K,10
New Castle,07-13,President,,DEMOCRATIC,Dean H,10
New Castle,07-13,President,,DEMOCRATIC,Edwards J,8
New Castle,07-13,President,,DEMOCRATIC,Gephardt R,0
New Castle,07-13,President,,DEMOCRATIC,Kerry J F,44
New Castle,07-13,President,,DEMOCRATIC,Kucinich D,1
New Castle,07-13,President,,DEMOCRATIC,Larouche L,0
New Castle,07-13,President,,DEMOCRATIC,Lieberman,5
New Castle,08-13,President,,DEMOCRATIC,Clark W K,6
New Castle,08-13,President,,DEMOCRATIC,Dean H,12
New Castle,08-13,President,,DEMOCRATIC,Edwards J,4
New Castle,08-13,President,,DEMOCRATIC,Gephardt R,0
New Castle,08-13,President,,DEMOCRATIC,Kerry J F,25
New Castle,08-13,President,,DEMOCRATIC,Kucinich D,0
New Castle,08-13,President,,DEMOCRATIC,Larouche L,0
New Castle,08-13,President,,DEMOCRATIC,Lieberman,7
New Castle,09-13,President,,DEMOCRATIC,Clark W K,17
New Castle,09-13,President,,DEMOCRATIC,Dean H,11
New Castle,09-13,President,,DEMOCRATIC,Edwards J,15
New Castle,09-13,President,,DEMOCRATIC,Gephardt R,0
New Castle,09-13,President,,DEMOCRATIC,Kerry J F,51
New Castle,09-13,President,,DEMOCRATIC,Kucinich D,1
New Castle,09-13,President,,DEMOCRATIC,Larouche L,2
New Castle,09-13,President,,DEMOCRATIC,Lieberman,11
New Castle,10-13,President,,DEMOCRATIC,Clark W K,9
New Castle,10-13,President,,DEMOCRATIC,Dean H,6
New Castle,10-13,President,,DEMOCRATIC,Edwards J,11
New Castle,10-13,President,,DEMOCRATIC,Gephardt R,0
New Castle,10-13,President,,DEMOCRATIC,Kerry J F,59
New Castle,10-13,President,,DEMOCRATIC,Kucinich D,2
New Castle,10-13,President,,DEMOCRATIC,Larouche L,1
New Castle,10-13,President,,DEMOCRATIC,Lieberman,10
New Castle,11-13,President,,DEMOCRATIC,Clark W K,10
New Castle,11-13,President,,DEMOCRATIC,Dean H,10
New Castle,11-13,President,,DEMOCRATIC,Edwards J,5
New Castle,11-13,President,,DEMOCRATIC,Gephardt R,0
New Castle,11-13,President,,DEMOCRATIC,Kerry J F,56
New Castle,11-13,President,,DEMOCRATIC,Kucinich D,1
New Castle,11-13,President,,DEMOCRATIC,Larouche L,0
New Castle,11-13,President,,DEMOCRATIC,Lieberman,12
New Castle,01-13,President,,DEMOCRATIC,Sharpton A,3
New Castle,03-13,President,,DEMOCRATIC,Sharpton A,3
New Castle,04-13,President,,DEMOCRATIC,Sharpton A,1
New Castle,05-13,President,,DEMOCRATIC,Sharpton A,1
New Castle,07-13,President,,DEMOCRATIC,Sharpton A,0
New Castle,08-13,President,,DEMOCRATIC,Sharpton A,1
New Castle,09-13,President,,DEMOCRATIC,Sharpton A,1
New Castle,10-13,President,,DEMOCRATIC,Sharpton A,0
New Castle,11-13,President,,DEMOCRATIC,Sharpton A,6
Sussex,01-14,President,,DEMOCRATIC,Clark W K,15
Sussex,01-14,President,,DEMOCRATIC,Dean H,37
Sussex,01-14,President,,DEMOCRATIC,Edwards J,39
Sussex,01-14,President,,DEMOCRATIC,Gephardt R,1
Sussex,01-14,President,,DEMOCRATIC,Kerry J F,127
Sussex,01-14,President,,DEMOCRATIC,Kucinich D,1
Sussex,01-14,President,,DEMOCRATIC,Larouche L,0
Sussex,01-14,President,,DEMOCRATIC,Lieberman,21
Sussex,02-14,President,,DEMOCRATIC,Clark W K,10
Sussex,02-14,President,,DEMOCRATIC,Dean H,28
Sussex,02-14,President,,DEMOCRATIC,Edwards J,16
Sussex,02-14,President,,DEMOCRATIC,Gephardt R,0
Sussex,02-14,President,,DEMOCRATIC,Kerry J F,98
Sussex,02-14,President,,DEMOCRATIC,Kucinich D,0
Sussex,02-14,President,,DEMOCRATIC,Larouche L,0
Sussex,02-14,President,,DEMOCRATIC,Lieberman,10
Sussex,03-14,President,,DEMOCRATIC,Clark W K,14
Sussex,03-14,President,,DEMOCRATIC,Dean H,20
Sussex,03-14,President,,DEMOCRATIC,Edwards J,27
Sussex,03-14,President,,DEMOCRATIC,Gephardt R,2
Sussex,03-14,President,,DEMOCRATIC,Kerry J F,95
Sussex,03-14,President,,DEMOCRATIC,Kucinich D,1
Sussex,03-14,President,,DEMOCRATIC,Larouche L,0
Sussex,03-14,President,,DEMOCRATIC,Lieberman,9
Sussex,04-14,President,,DEMOCRATIC,Clark W K,17
Sussex,04-14,President,,DEMOCRATIC,Dean H,26
Sussex,04-14,President,,DEMOCRATIC,Edwards J,26
Sussex,04-14,President,,DEMOCRATIC,Gephardt R,5
Sussex,04-14,President,,DEMOCRATIC,Kerry J F,120
Sussex,04-14,President,,DEMOCRATIC,Kucinich D,0
Sussex,04-14,President,,DEMOCRATIC,Larouche L,0
Sussex,04-14,President,,DEMOCRATIC,Lieberman,28
Sussex,05-14,President,,DEMOCRATIC,Clark W K,16
Sussex,05-14,President,,DEMOCRATIC,Dean H,16
Sussex,05-14,President,,DEMOCRATIC,Edwards J,59
Sussex,05-14,President,,DEMOCRATIC,Gephardt R,1
Sussex,05-14,President,,DEMOCRATIC,Kerry J F,161
Sussex,05-14,President,,DEMOCRATIC,Kucinich D,2
Sussex,05-14,President,,DEMOCRATIC,Larouche L,0
Sussex,05-14,President,,DEMOCRATIC,Lieberman,27
Sussex,06-14,President,,DEMOCRATIC,Clark W K,15
Sussex,06-14,President,,DEMOCRATIC,Dean H,7
Sussex,06-14,President,,DEMOCRATIC,Edwards J,29
Sussex,06-14,President,,DEMOCRATIC,Gephardt R,2
Sussex,06-14,President,,DEMOCRATIC,Kerry J F,90
Sussex,06-14,President,,DEMOCRATIC,Kucinich D,2
Sussex,06-14,President,,DEMOCRATIC,Larouche L,0
Sussex,06-14,President,,DEMOCRATIC,Lieberman,22
Sussex,01-14,President,,DEMOCRATIC,Sharpton A,2
Sussex,02-14,President,,DEMOCRATIC,Sharpton A,3
Sussex,03-14,President,,DEMOCRATIC,Sharpton A,0
Sussex,04-14,President,,DEMOCRATIC,Sharpton A,4
Sussex,05-14,President,,DEMOCRATIC,Sharpton A,0
Sussex,06-14,President,,DEMOCRATIC,Sharpton A,1
New Castle,01-15,President,,DEMOCRATIC,Clark W K,4
New Castle,01-15,President,,DEMOCRATIC,Dean H,12
New Castle,01-15,President,,DEMOCRATIC,Edwards J,12
New Castle,01-15,President,,DEMOCRATIC,Gephardt R,2
New Castle,01-15,President,,DEMOCRATIC,Kerry J F,60
New Castle,01-15,President,,DEMOCRATIC,Kucinich D,0
New Castle,01-15,President,,DEMOCRATIC,Larouche L,0
New Castle,01-15,President,,DEMOCRATIC,Lieberman,8
New Castle,02-15,President,,DEMOCRATIC,Clark W K,15
New Castle,02-15,President,,DEMOCRATIC,Dean H,14
New Castle,02-15,President,,DEMOCRATIC,Edwards J,13
New Castle,02-15,President,,DEMOCRATIC,Gephardt R,1
New Castle,02-15,President,,DEMOCRATIC,Kerry J F,101
New Castle,02-15,President,,DEMOCRATIC,Kucinich D,1
New Castle,02-15,President,,DEMOCRATIC,Larouche L,0
New Castle,02-15,President,,DEMOCRATIC,Lieberman,22
New Castle,03-15,President,,DEMOCRATIC,Clark W K,4
New Castle,03-15,President,,DEMOCRATIC,Dean H,3
New Castle,03-15,President,,DEMOCRATIC,Edwards J,4
New Castle,03-15,President,,DEMOCRATIC,Gephardt R,0
New Castle,03-15,President,,DEMOCRATIC,Kerry J F,23
New Castle,03-15,President,,DEMOCRATIC,Kucinich D,0
New Castle,03-15,President,,DEMOCRATIC,Larouche L,0
New Castle,03-15,President,,DEMOCRATIC,Lieberman,1
New Castle,04-15,President,,DEMOCRATIC,Clark W K,11
New Castle,04-15,President,,DEMOCRATIC,Dean H,5
New Castle,04-15,President,,DEMOCRATIC,Edwards J,2
New Castle,04-15,President,,DEMOCRATIC,Gephardt R,0
New Castle,04-15,President,,DEMOCRATIC,Kerry J F,25
New Castle,04-15,President,,DEMOCRATIC,Kucinich D,0
New Castle,04-15,President,,DEMOCRATIC,Larouche L,0
New Castle,04-15,President,,DEMOCRATIC,Lieberman,2
New Castle,05-15,President,,DEMOCRATIC,Clark W K,9
New Castle,05-15,President,,DEMOCRATIC,Dean H,12
New Castle,05-15,President,,DEMOCRATIC,Edwards J,10
New Castle,05-15,President,,DEMOCRATIC,Gephardt R,2
New Castle,05-15,President,,DEMOCRATIC,Kerry J F,70
New Castle,05-15,President,,DEMOCRATIC,Kucinich D,0
New Castle,05-15,President,,DEMOCRATIC,Larouche L,0
New Castle,05-15,President,,DEMOCRATIC,Lieberman,17
New Castle,07-15,President,,DEMOCRATIC,Clark W K,7
New Castle,07-15,President,,DEMOCRATIC,Dean H,7
New Castle,07-15,President,,DEMOCRATIC,Edwards J,8
New Castle,07-15,President,,DEMOCRATIC,Gephardt R,0
New Castle,07-15,President,,DEMOCRATIC,Kerry J F,39
New Castle,07-15,President,,DEMOCRATIC,Kucinich D,1
New Castle,07-15,President,,DEMOCRATIC,Larouche L,0
New Castle,07-15,President,,DEMOCRATIC,Lieberman,6
New Castle,09-15,President,,DEMOCRATIC,Clark W K,8
New Castle,09-15,President,,DEMOCRATIC,Dean H,16
New Castle,09-15,President,,DEMOCRATIC,Edwards J,21
New Castle,09-15,President,,DEMOCRATIC,Gephardt R,3
New Castle,09-15,President,,DEMOCRATIC,Kerry J F,58
New Castle,09-15,President,,DEMOCRATIC,Kucinich D,4
New Castle,09-15,President,,DEMOCRATIC,Larouche L,0
New Castle,09-15,President,,DEMOCRATIC,Lieberman,11
New Castle,01-15,President,,DEMOCRATIC,Sharpton A,15
New Castle,02-15,President,,DEMOCRATIC,Sharpton A,19
New Castle,03-15,President,,DEMOCRATIC,Sharpton A,10
New Castle,04-15,President,,DEMOCRATIC,Sharpton A,4
New Castle,05-15,President,,DEMOCRATIC,Sharpton A,11
New Castle,07-15,President,,DEMOCRATIC,Sharpton A,7
New Castle,09-15,President,,DEMOCRATIC,Sharpton A,6
New Castle,01-16,President,,DEMOCRATIC,Clark W K,4
New Castle,01-16,President,,DEMOCRATIC,Dean H,6
New Castle,01-16,President,,DEMOCRATIC,Edwards J,4
New Castle,01-16,President,,DEMOCRATIC,Gephardt R,0
New Castle,01-16,President,,DEMOCRATIC,Kerry J F,32
New Castle,01-16,President,,DEMOCRATIC,Kucinich D,0
New Castle,01-16,President,,DEMOCRATIC,Larouche L,0
New Castle,01-16,President,,DEMOCRATIC,Lieberman,2
New Castle,02-16,President,,DEMOCRATIC,Clark W K,16
New Castle,02-16,President,,DEMOCRATIC,Dean H,8
New Castle,02-16,President,,DEMOCRATIC,Edwards J,7
New Castle,02-16,President,,DEMOCRATIC,Gephardt R,2
New Castle,02-16,President,,DEMOCRATIC,Kerry J F,51
New Castle,02-16,President,,DEMOCRATIC,Kucinich D,0
New Castle,02-16,President,,DEMOCRATIC,Larouche L,0
New Castle,02-16,President,,DEMOCRATIC,Lieberman,23
New Castle,03-16,President,,DEMOCRATIC,Clark W K,12
New Castle,03-16,President,,DEMOCRATIC,Dean H,10
New Castle,03-16,President,,DEMOCRATIC,Edwards J,7
New Castle,03-16,President,,DEMOCRATIC,Gephardt R,3
New Castle,03-16,President,,DEMOCRATIC,Kerry J F,74
New Castle,03-16,President,,DEMOCRATIC,Kucinich D,0
New Castle,03-16,President,,DEMOCRATIC,Larouche L,0
New Castle,03-16,President,,DEMOCRATIC,Lieberman,8
New Castle,04-16,President,,DEMOCRATIC,Clark W K,6
New Castle,04-16,President,,DEMOCRATIC,Dean H,7
New Castle,04-16,President,,DEMOCRATIC,Edwards J,4
New Castle,04-16,President,,DEMOCRATIC,Gephardt R,0
New Castle,04-16,President,,DEMOCRATIC,Kerry J F,45
New Castle,04-16,President,,DEMOCRATIC,Kucinich D,0
New Castle,04-16,President,,DEMOCRATIC,Larouche L,0
New Castle,04-16,President,,DEMOCRATIC,Lieberman,13
New Castle,05-16,President,,DEMOCRATIC,Clark W K,9
New Castle,05-16,President,,DEMOCRATIC,Dean H,5
New Castle,05-16,President,,DEMOCRATIC,Edwards J,8
New Castle,05-16,President,,DEMOCRATIC,Gephardt R,2
New Castle,05-16,President,,DEMOCRATIC,Kerry J F,65
New Castle,05-16,President,,DEMOCRATIC,Kucinich D,1
New Castle,05-16,President,,DEMOCRATIC,Larouche L,0
New Castle,05-16,President,,DEMOCRATIC,Lieberman,8
New Castle,06-16,President,,DEMOCRATIC,Clark W K,4
New Castle,06-16,President,,DEMOCRATIC,Dean H,8
New Castle,06-16,President,,DEMOCRATIC,Edwards J,1
New Castle,06-16,President,,DEMOCRATIC,Gephardt R,1
New Castle,06-16,President,,DEMOCRATIC,Kerry J F,23
New Castle,06-16,President,,DEMOCRATIC,Kucinich D,1
New Castle,06-16,President,,DEMOCRATIC,Larouche L,0
New Castle,06-16,President,,DEMOCRATIC,Lieberman,2
New Castle,07-16,President,,DEMOCRATIC,Clark W K,11
New Castle,07-16,President,,DEMOCRATIC,Dean H,15
New Castle,07-16,President,,DEMOCRATIC,Edwards J,9
New Castle,07-16,President,,DEMOCRATIC,Gephardt R,2
New Castle,07-16,President,,DEMOCRATIC,Kerry J F,86
New Castle,07-16,President,,DEMOCRATIC,Kucinich D,0
New Castle,07-16,President,,DEMOCRATIC,Larouche L,2
New Castle,07-16,President,,DEMOCRATIC,Lieberman,20
New Castle,08-16,President,,DEMOCRATIC,Clark W K,19
New Castle,08-16,President,,DEMOCRATIC,Dean H,15
New Castle,08-16,President,,DEMOCRATIC,Edwards J,11
New Castle,08-16,President,,DEMOCRATIC,Gephardt R,0
New Castle,08-16,President,,DEMOCRATIC,Kerry J F,121
New Castle,08-16,President,,DEMOCRATIC,Kucinich D,3
New Castle,08-16,President,,DEMOCRATIC,Larouche L,2
New Castle,08-16,President,,DEMOCRATIC,Lieberman,18
New Castle,01-16,President,,DEMOCRATIC,Sharpton A,3
New Castle,02-16,President,,DEMOCRATIC,Sharpton A,31
New Castle,03-16,President,,DEMOCRATIC,Sharpton A,39
New Castle,04-16,President,,DEMOCRATIC,Sharpton A,5
New Castle,05-16,President,,DEMOCRATIC,Sharpton A,42
New Castle,06-16,President,,DEMOCRATIC,Sharpton A,25
New Castle,07-16,President,,DEMOCRATIC,Sharpton A,33
New Castle,08-16,President,,DEMOCRATIC,Sharpton A,20
New Castle,01-17,President,,DEMOCRATIC,Clark W K,2
New Castle,01-17,President,,DEMOCRATIC,Dean H,3
New Castle,01-17,President,,DEMOCRATIC,Edwards J,2
New Castle,01-17,President,,DEMOCRATIC,Gephardt R,0
New Castle,01-17,President,,DEMOCRATIC,Kerry J F,27
New Castle,01-17,President,,DEMOCRATIC,Kucinich D,1
New Castle,01-17,President,,DEMOCRATIC,Larouche L,0
New Castle,01-17,President,,DEMOCRATIC,Lieberman,0
New Castle,03-17,President,,DEMOCRATIC,Clark W K,13
New Castle,03-17,President,,DEMOCRATIC,Dean H,9
New Castle,03-17,President,,DEMOCRATIC,Edwards J,10
New Castle,03-17,President,,DEMOCRATIC,Gephardt R,0
New Castle,03-17,President,,DEMOCRATIC,Kerry J F,97
New Castle,03-17,President,,DEMOCRATIC,Kucinich D,3
New Castle,03-17,President,,DEMOCRATIC,Larouche L,1
New Castle,03-17,President,,DEMOCRATIC,Lieberman,24
New Castle,04-17,President,,DEMOCRATIC,Clark W K,23
New Castle,04-17,President,,DEMOCRATIC,Dean H,29
New Castle,04-17,President,,DEMOCRATIC,Edwards J,11
New Castle,04-17,President,,DEMOCRATIC,Gephardt R,0
New Castle,04-17,President,,DEMOCRATIC,Kerry J F,112
New Castle,04-17,President,,DEMOCRATIC,Kucinich D,1
New Castle,04-17,President,,DEMOCRATIC,Larouche L,0
New Castle,04-17,President,,DEMOCRATIC,Lieberman,31
New Castle,05-17,President,,DEMOCRATIC,Clark W K,6
New Castle,05-17,President,,DEMOCRATIC,Dean H,3
New Castle,05-17,President,,DEMOCRATIC,Edwards J,8
New Castle,05-17,President,,DEMOCRATIC,Gephardt R,1
New Castle,05-17,President,,DEMOCRATIC,Kerry J F,39
New Castle,05-17,President,,DEMOCRATIC,Kucinich D,1
New Castle,05-17,President,,DEMOCRATIC,Larouche L,0
New Castle,05-17,President,,DEMOCRATIC,Lieberman,7
New Castle,06-17,President,,DEMOCRATIC,Clark W K,6
New Castle,06-17,President,,DEMOCRATIC,Dean H,8
New Castle,06-17,President,,DEMOCRATIC,Edwards J,4
New Castle,06-17,President,,DEMOCRATIC,Gephardt R,0
New Castle,06-17,President,,DEMOCRATIC,Kerry J F,30
New Castle,06-17,President,,DEMOCRATIC,Kucinich D,0
New Castle,06-17,President,,DEMOCRATIC,Larouche L,0
New Castle,06-17,President,,DEMOCRATIC,Lieberman,4
New Castle,07-17,President,,DEMOCRATIC,Clark W K,30
New Castle,07-17,President,,DEMOCRATIC,Dean H,13
New Castle,07-17,President,,DEMOCRATIC,Edwards J,14
New Castle,07-17,President,,DEMOCRATIC,Gephardt R,0
New Castle,07-17,President,,DEMOCRATIC,Kerry J F,96
New Castle,07-17,President,,DEMOCRATIC,Kucinich D,1
New Castle,07-17,President,,DEMOCRATIC,Larouche L,0
New Castle,07-17,President,,DEMOCRATIC,Lieberman,13
New Castle,09-17,President,,DEMOCRATIC,Clark W K,5
New Castle,09-17,President,,DEMOCRATIC,Dean H,3
New Castle,09-17,President,,DEMOCRATIC,Edwards J,10
New Castle,09-17,President,,DEMOCRATIC,Gephardt R,1
New Castle,09-17,President,,DEMOCRATIC,Kerry J F,56
New Castle,09-17,President,,DEMOCRATIC,Kucinich D,0
New Castle,09-17,President,,DEMOCRATIC,Larouche L,0
New Castle,09-17,President,,DEMOCRATIC,Lieberman,11
New Castle,10-17,President,,DEMOCRATIC,Clark W K,10
New Castle,10-17,President,,DEMOCRATIC,Dean H,9
New Castle,10-17,President,,DEMOCRATIC,Edwards J,8
New Castle,10-17,President,,DEMOCRATIC,Gephardt R,0
New Castle,10-17,President,,DEMOCRATIC,Kerry J F,45
New Castle,10-17,President,,DEMOCRATIC,Kucinich D,0
New Castle,10-17,President,,DEMOCRATIC,Larouche L,1
New Castle,10-17,President,,DEMOCRATIC,Lieberman,8
New Castle,11-17,President,,DEMOCRATIC,Clark W K,10
New Castle,11-17,President,,DEMOCRATIC,Dean H,1
New Castle,11-17,President,,DEMOCRATIC,Edwards J,10
New Castle,11-17,President,,DEMOCRATIC,Gephardt R,0
New Castle,11-17,President,,DEMOCRATIC,Kerry J F,31
New Castle,11-17,President,,DEMOCRATIC,Kucinich D,0
New Castle,11-17,President,,DEMOCRATIC,Larouche L,1
New Castle,11-17,President,,DEMOCRATIC,Lieberman,11
New Castle,01-17,President,,DEMOCRATIC,Sharpton A,3
New Castle,03-17,President,,DEMOCRATIC,Sharpton A,18
New Castle,04-17,President,,DEMOCRATIC,Sharpton A,6
New Castle,05-17,President,,DEMOCRATIC,Sharpton A,2
New Castle,06-17,President,,DEMOCRATIC,Sharpton A,15
New Castle,07-17,President,,DEMOCRATIC,Sharpton A,5
New Castle,09-17,President,,DEMOCRATIC,Sharpton A,5
New Castle,10-17,President,,DEMOCRATIC,Sharpton A,1
New Castle,11-17,President,,DEMOCRATIC,Sharpton A,3
New Castle,01-18,President,,DEMOCRATIC,Clark W K,12
New Castle,01-18,President,,DEMOCRATIC,Dean H,14
New Castle,01-18,President,,DEMOCRATIC,Edwards J,25
New Castle,01-18,President,,DEMOCRATIC,Gephardt R,2
New Castle,01-18,President,,DEMOCRATIC,Kerry J F,69
New Castle,01-18,President,,DEMOCRATIC,Kucinich D,1
New Castle,01-18,President,,DEMOCRATIC,Larouche L,1
New Castle,01-18,President,,DEMOCRATIC,Lieberman,10
New Castle,02-18,President,,DEMOCRATIC,Clark W K,4
New Castle,02-18,President,,DEMOCRATIC,Dean H,11
New Castle,02-18,President,,DEMOCRATIC,Edwards J,6
New Castle,02-18,President,,DEMOCRATIC,Gephardt R,0
New Castle,02-18,President,,DEMOCRATIC,Kerry J F,44
New Castle,02-18,President,,DEMOCRATIC,Kucinich D,1
New Castle,02-18,President,,DEMOCRATIC,Larouche L,0
New Castle,02-18,President,,DEMOCRATIC,Lieberman,12
New Castle,03-18,President,,DEMOCRATIC,Clark W K,4
New Castle,03-18,President,,DEMOCRATIC,Dean H,9
New Castle,03-18,President,,DEMOCRATIC,Edwards J,10
New Castle,03-18,President,,DEMOCRATIC,Gephardt R,0
New Castle,03-18,President,,DEMOCRATIC,Kerry J F,23
New Castle,03-18,President,,DEMOCRATIC,Kucinich D,0
New Castle,03-18,President,,DEMOCRATIC,Larouche L,0
New Castle,03-18,President,,DEMOCRATIC,Lieberman,6
New Castle,04-18,President,,DEMOCRATIC,Clark W K,18
New Castle,04-18,President,,DEMOCRATIC,Dean H,14
New Castle,04-18,President,,DEMOCRATIC,Edwards J,14
New Castle,04-18,President,,DEMOCRATIC,Gephardt R,2
New Castle,04-18,President,,DEMOCRATIC,Kerry J F,83
New Castle,04-18,President,,DEMOCRATIC,Kucinich D,1
New Castle,04-18,President,,DEMOCRATIC,Larouche L,0
New Castle,04-18,President,,DEMOCRATIC,Lieberman,9
New Castle,05-18,President,,DEMOCRATIC,Clark W K,8
New Castle,05-18,President,,DEMOCRATIC,Dean H,9
New Castle,05-18,President,,DEMOCRATIC,Edwards J,9
New Castle,05-18,President,,DEMOCRATIC,Gephardt R,2
New Castle,05-18,President,,DEMOCRATIC,Kerry J F,53
New Castle,05-18,President,,DEMOCRATIC,Kucinich D,0
New Castle,05-18,President,,DEMOCRATIC,Larouche L,0
New Castle,05-18,President,,DEMOCRATIC,Lieberman,14
New Castle,08-18,President,,DEMOCRATIC,Clark W K,13
New Castle,08-18,President,,DEMOCRATIC,Dean H,7
New Castle,08-18,President,,DEMOCRATIC,Edwards J,15
New Castle,08-18,President,,DEMOCRATIC,Gephardt R,0
New Castle,08-18,President,,DEMOCRATIC,Kerry J F,42
New Castle,08-18,President,,DEMOCRATIC,Kucinich D,2
New Castle,08-18,President,,DEMOCRATIC,Larouche L,0
New Castle,08-18,President,,DEMOCRATIC,Lieberman,8
New Castle,01-18,President,,DEMOCRATIC,Sharpton A,4
New Castle,02-18,President,,DEMOCRATIC,Sharpton A,10
New Castle,03-18,President,,DEMOCRATIC,Sharpton A,1
New Castle,04-18,President,,DEMOCRATIC,Sharpton A,22
New Castle,05-18,President,,DEMOCRATIC,Sharpton A,13
New Castle,08-18,President,,DEMOCRATIC,Sharpton A,4
New Castle,01-19,President,,DEMOCRATIC,Clark W K,16
New Castle,01-19,President,,DEMOCRATIC,Dean H,15
New Castle,01-19,President,,DEMOCRATIC,Edwards J,11
New Castle,01-19,President,,DEMOCRATIC,Gephardt R,1
New Castle,01-19,President,,DEMOCRATIC,Kerry J F,69
New Castle,01-19,President,,DEMOCRATIC,Kucinich D,0
New Castle,01-19,President,,DEMOCRATIC,Larouche L,1
New Castle,01-19,President,,DEMOCRATIC,Lieberman,6
New Castle,02-19,President,,DEMOCRATIC,Clark W K,5
New Castle,02-19,President,,DEMOCRATIC,Dean H,13
New Castle,02-19,President,,DEMOCRATIC,Edwards J,8
New Castle,02-19,President,,DEMOCRATIC,Gephardt R,2
New Castle,02-19,President,,DEMOCRATIC,Kerry J F,42
New Castle,02-19,President,,DEMOCRATIC,Kucinich D,1
New Castle,02-19,President,,DEMOCRATIC,Larouche L,0
New Castle,02-19,President,,DEMOCRATIC,Lieberman,11
New Castle,03-19,President,,DEMOCRATIC,Clark W K,14
New Castle,03-19,President,,DEMOCRATIC,Dean H,12
New Castle,03-19,President,,DEMOCRATIC,Edwards J,7
New Castle,03-19,President,,DEMOCRATIC,Gephardt R,0
New Castle,03-19,President,,DEMOCRATIC,Kerry J F,51
New Castle,03-19,President,,DEMOCRATIC,Kucinich D,4
New Castle,03-19,President,,DEMOCRATIC,Larouche L,0
New Castle,03-19,President,,DEMOCRATIC,Lieberman,12
New Castle,04-19,President,,DEMOCRATIC,Clark W K,13
New Castle,04-19,President,,DEMOCRATIC,Dean H,19
New Castle,04-19,President,,DEMOCRATIC,Edwards J,15
New Castle,04-19,President,,DEMOCRATIC,Gephardt R,1
New Castle,04-19,President,,DEMOCRATIC,Kerry J F,69
New Castle,04-19,President,,DEMOCRATIC,Kucinich D,1
New Castle,04-19,President,,DEMOCRATIC,Larouche L,0
